Unnamed: 0,key,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
39267845,2011-06-01 18:53:03.0000006,10.5,2011-06-01 18:53:03 UTC,-73.99405300000001,40.741057,-73.98642199999999,40.778698,1
10983292,2013-01-31 10:10:58.0000002,5.5,2013-01-31 10:10:58 UTC,-73.982324,40.731568,-73.976011,40.745757,1
42266308,2012-10-28 21:53:18.0000002,7.5,2012-10-28 21:53:18 UTC,-73.955557,40.772544,-73.97391400000001,40.747255,2
6183727,2011-11-04 02:33:00.00000076,13.3,2011-11-04 02:33:00 UTC,-73.98825500000001,40.759582,-73.93640500000001,40.799075,1
1822999,2009-12-22 21:15:49.0000007,10.5,2009-12-22 21:15:49 UTC,-73.991899,40.72715,-73.962264,40.763353,2
52522184,2013-04-30 14:11:26.0000004,8.5,2013-04-30 14:11:26 UTC,-73.97591700000001,40.748991,-73.992434,40.740136,1
8844937,2014-09-04 09:20:00.000000102,13.5,2014-09-04 09:20:00 UTC,-74.01658,40.70693,-73.99828000000001,40.72275,1
27818531,2013-03-22 19:45:00.00000092,4.5,2013-03-22 19:45:00 UTC,-73.94460699999999,40.779335,-73.951267,40.770272,1
49911271,2009-02-25 03:13:00.0000004,32.9,2009-02-25 03:13:00 UTC,-74.00237800000001,40.750307,-73.910177,40.911958,1
35646389,2012-03-10 14:40:00.000000236,8.1,2012-03-10 14:40:00 UTC,-73.969623,40.756685,-73.95276199999999,40.769215,1
49850964,2011-12-12 19:41:00.000000230,10.5,2011-12-12 19:41:00 UTC,-73.989062,40.716862,-73.951492,40.73055,1
39833604,2009-06-15 22:02:54.0000002,8.1,2009-06-15 22:02:54 UTC,-73.981452,40.744161,-73.955993,40.772296,1
10659406,2015-01-02 18:46:59.0000004,12.0,2015-01-02 18:46:59 UTC,-73.99126434326173,40.750736236572266,-73.99263000488281,40.72417068481445,1
54806947,2013-01-24 11:42:00.00000079,8.5,2013-01-24 11:42:00 UTC,-73.983435,40.750352,-73.99458299999999,40.732163,1
13972636,2009-03-18 14:30:26.0000004,9.3,2009-03-18 14:30:26 UTC,-73.969945,40.758924,-73.992791,40.744749,2
21016446,2012-11-26 15:58:41.0000004,34.0,2012-11-26 15:58:41 UTC,-74.002802,40.72827,-73.870435,40.773628,1
36016862,2012-02-28 21:35:32.0000002,6.9,2012-02-28 21:35:32 UTC,-73.972946,40.785345,-73.982376,40.771594,1
32941306,2012-03-26 18:11:24.0000002,3.3,2012-03-26 18:11:24 UTC,-73.979978,40.765821,-73.98389399999999,40.766873,0
13815981,2015-02-11 21:41:51.0000005,15.0,2015-02-11 21:41:51 UTC,-74.01441192626955,40.713966369628906,-73.98847961425781,40.755126953125,2
14962060,2013-10-23 19:27:00.00000034,12.0,2013-10-23 19:27:00 UTC,-73.994637,40.760752,-73.975047,40.794395,4
52120548,2013-09-21 00:20:27.0000005,21.5,2013-09-21 00:20:27 UTC,-73.9786,40.752057,-73.911664,40.783494,1
37690441,2012-08-11 10:52:00.00000050,8.5,2012-08-11 10:52:00 UTC,-73.98153,40.758525,-73.983028,40.785047,1
26104906,2014-10-19 17:39:13.0000005,7.5,2014-10-19 17:39:13 UTC,-73.971075,40.755702,-73.959678,40.770889,2
41857017,2010-12-12 11:54:00.00000064,4.9,2010-12-12 11:54:00 UTC,-73.969577,40.75321,-73.960923,40.761182,1
28577890,2011-04-08 08:32:09.0000002,6.5,2011-04-08 08:32:09 UTC,-73.976102,40.748691,-73.992937,40.747818,1
31758488,2013-07-17 00:27:00.000000107,10.0,2013-07-17 00:27:00 UTC,-73.95923499999999,40.716485,-73.956952,40.687342,6
16610244,2009-04-30 15:27:00.00000028,6.1,2009-04-30 15:27:00 UTC,-73.98198000000001,40.772432,-73.987495,40.759743,1
53457965,2013-09-05 20:18:00.000000215,4.0,2013-09-05 20:18:00 UTC,-73.945225,40.77425,-73.952875,40.778385,6
25841665,2012-12-01 18:59:02.0000002,26.0,2012-12-01 18:59:02 UTC,-73.948957,40.777035,-74.01592,40.716022,1
28676946,2009-07-31 03:09:59.0000001,4.5,2009-07-31 03:09:59 UTC,-73.98883599999999,40.727063,-73.979642,40.727195,1
31965620,2015-06-01 09:50:52.0000002,5.5,2015-06-01 09:50:52 UTC,-73.98236083984375,40.747650146484375,-73.97647857666014,40.74504089355469,3
21617593,2013-03-20 09:44:21.0000003,9.0,2013-03-20 09:44:21 UTC,-73.99466600000001,40.740603,-74.006412,40.751417,2
54678913,2013-11-20 04:09:49.0000002,23.0,2013-11-20 04:09:49 UTC,-73.985787,40.767932,-73.87234000000001,40.77447,1
21048577,2010-01-30 03:15:23.0000001,7.3,2010-01-30 03:15:23 UTC,-73.998674,40.729925,-73.975045,40.729915000000005,3
16822633,2010-01-11 08:50:00.00000015,4.5,2010-01-11 08:50:00 UTC,-73.96818499999999,40.800403,-73.961753,40.805898,1
1967778,2011-07-14 12:40:52.0000003,10.1,2011-07-14 12:40:52 UTC,-73.968867,40.762177,-74.000782,40.757605,1
33328033,2011-05-04 12:15:28.0000002,8.1,2011-05-04 12:15:28 UTC,-73.960398,40.797588,-73.95097,40.779293,1
4711417,2010-07-17 19:35:40.0000002,6.5,2010-07-17 19:35:40 UTC,-73.964551,40.757763,-73.98352,40.754521,1
35313763,2015-06-14 11:49:11.0000003,23.0,2015-06-14 11:49:11 UTC,-73.98751831054686,40.75929641723633,-74.0098114013672,40.70229721069336,1
53413712,2010-08-01 08:25:24.0000001,4.5,2010-08-01 08:25:24 UTC,-73.963669,40.758757,-73.97290100000001,40.755858,2
28535398,2014-07-23 22:35:49.0000001,13.5,2014-07-23 22:35:49 UTC,-73.99440600000001,40.732224,-73.98082600000001,40.765036,1
46871799,2012-03-07 19:14:33.0000001,18.1,2012-03-07 19:14:33 UTC,-73.99256,40.693837,-73.970952,40.755848,1
28602388,2012-08-26 21:17:00.00000076,14.9,2012-08-26 21:17:00 UTC,-74.004837,40.708612,-73.992677,40.666342,6
29325407,2014-02-22 15:53:12.0000002,4.5,2014-02-22 15:53:12 UTC,-73.99969499999999,40.727133,-74.00030600000001,40.735115,1
21399320,2014-04-18 14:28:58.0000002,31.83,2014-04-18 14:28:58 UTC,-73.864761,40.769691,-73.974222,40.751171,1
35521713,2010-11-27 00:07:35.0000001,12.1,2010-11-27 00:07:35 UTC,-73.991974,40.750199,-73.951146,40.779301,1
2331391,2010-03-13 16:50:00.0000006,10.9,2010-03-13 16:50:00 UTC,-73.975573,40.787747,-73.94580699999999,40.77963,1
44174231,2010-11-13 22:39:16.0000002,5.3,2010-11-13 22:39:16 UTC,-73.99045100000001,40.745724,-73.978926,40.741111,1
22785902,2010-06-26 03:04:00.000000158,22.5,2010-06-26 03:04:00 UTC,-73.945725,40.790127000000005,-73.870367,40.86652,1
8363540,2009-12-22 16:38:12.0000001,8.9,2009-12-22 16:38:12 UTC,-73.977529,40.738256,-73.963748,40.757634,1
51279105,2013-04-26 08:10:00.000000159,13.5,2013-04-26 08:10:00 UTC,-73.954522,40.765862,-73.981673,40.739825,6
22571506,2011-09-17 12:07:01.0000003,4.9,2011-09-17 12:07:01 UTC,-73.997743,40.751328,-74.00520300000001,40.740674,3
45164415,2012-12-13 18:03:00.00000036,5.0,2012-12-13 18:03:00 UTC,-73.965397,40.762745,-73.957887,40.761875,6
51495552,2010-12-20 12:30:02.0000003,5.3,2010-12-20 12:30:02 UTC,-73.969617,40.7855,-73.968558,40.79916,1
22326573,2013-02-13 17:47:48.0000002,29.8,2013-02-13 17:47:48 UTC,-73.865134,40.770081,-73.954594,40.783994,1
51720544,2015-04-06 20:52:12.0000003,9.0,2015-04-06 20:52:12 UTC,-73.9915313720703,40.750247955322266,-73.9863510131836,40.770904541015625,1
49261015,2014-07-22 22:27:52.0000001,9.5,2014-07-22 22:27:52 UTC,-73.971174,40.758026,-73.947349,40.748377000000005,1
28085234,2015-02-20 10:21:04.0000009,69.25,2015-02-20 10:21:04 UTC,-73.97700500488281,40.75178527832031,-74.1738052368164,40.65975189208984,1
18270202,2010-07-14 21:06:00.00000022,4.1,2010-07-14 21:06:00 UTC,-74.009452,40.717382,-74.00430300000001,40.721927,1
2390206,2012-11-22 22:15:05.0000003,7.0,2012-11-22 22:15:05 UTC,-73.972398,40.794152,-73.982197,40.775291,3
5264505,2009-10-11 20:44:35.0000005,3.7,2009-10-11 20:44:35 UTC,-74.006884,40.730374,-74.00632399999999,40.739579,2
40503480,2010-04-23 04:17:00.0000004,18.5,2010-04-23 04:17:00 UTC,-73.95916,40.76328,-73.861502,40.768217,1
47221156,2014-09-02 20:08:31.0000003,7.5,2014-09-02 20:08:31 UTC,-73.965254,40.774835,-73.958873,40.76375,1
53985579,2010-01-19 16:25:00.00000068,14.9,2010-01-19 16:25:00 UTC,-74.002822,40.760515000000005,-73.950882,40.769767,2
34693576,2011-09-13 19:09:39.0000001,26.1,2011-09-13 19:09:39 UTC,-73.86274499999999,40.768895,-73.968853,40.750393,1
49583756,2011-11-04 02:24:10.0000003,8.9,2011-11-04 02:24:10 UTC,-73.960398,40.766022,-73.976801,40.787591,1
19516173,2013-12-23 09:35:00.000000162,9.0,2013-12-23 09:35:00 UTC,-73.987765,40.768932,-73.987445,40.753132,2
53988098,2012-03-01 23:34:57.0000004,11.7,2012-03-01 23:34:57 UTC,-73.95771500000001,40.718093,-73.970886,40.69389,2
9459835,2010-02-15 12:28:28.0000001,7.3,2010-02-15 12:28:28 UTC,-73.882725,40.755893,-73.89303199999999,40.746897,1
54853326,2009-09-08 16:17:00.00000042,7.3,2009-09-08 16:17:00 UTC,-73.997138,40.725255,-74.010165,40.71027,1
14068943,2014-07-11 08:18:00.00000022,8.5,2014-07-11 08:18:00 UTC,-73.977777,40.778647,-73.964835,40.771612,1
42533688,2013-02-03 22:12:07.0000001,10.5,2013-02-03 22:12:07 UTC,-73.992947,40.747795,-74.001337,40.721468,1
47856785,2012-09-23 12:15:37.0000001,16.0,2012-09-23 12:15:37 UTC,-73.95513100000001,40.777468,-73.929627,40.826323,1
20597984,2014-02-09 00:15:00.000000119,8.0,2014-02-09 00:15:00 UTC,-73.97083,40.762662,-73.985283,40.76868,1
40588010,2013-10-26 03:12:07.0000002,8.0,2013-10-26 03:12:07 UTC,-74.010271,40.729826,-73.999624,40.714042,1
17553973,2009-06-14 00:28:06.0000001,14.1,2009-06-14 00:28:06 UTC,-73.954637,40.800809,-73.9904,40.740405,2
45937867,2014-04-05 17:14:47.0000003,57.33,2014-04-05 17:14:47 UTC,-73.782313,40.644625,-74.004058,40.733447,2
4346989,2011-04-05 11:38:54.0000009,8.5,2011-04-05 11:38:54 UTC,-73.994579,40.735632,-73.993291,40.75269,1
18556914,2010-03-20 02:46:00.000000115,8.9,2010-03-20 02:46:00 UTC,-74.002082,40.750592,-73.987403,40.728673,2
29971743,2012-07-24 16:20:50.0000002,3.3,2012-07-24 16:20:50 UTC,-73.952694,40.780859,-73.955722,40.779359,1
21057847,2009-06-27 00:12:00.000000240,8.1,2009-06-27 00:12:00 UTC,-73.99837,40.745332,-73.983632,40.727197,1
10324134,2014-03-15 22:20:00.00000010,25.0,2014-03-15 22:20:00 UTC,-73.967052,40.756692,-73.926875,40.819642,1
21384941,2011-12-13 01:07:54.0000001,51.5,2011-12-13 01:07:54 UTC,-73.9092,40.769,-73.9268,40.8607,1
16828751,2014-12-20 22:27:42.0000005,10.0,2014-12-20 22:27:42 UTC,-73.978286,40.744768,-73.992396,40.726679,4
32784226,2015-03-31 18:19:36.0000003,4.5,2015-03-31 18:19:36 UTC,-73.96984100341797,40.76231002807617,-73.97344970703125,40.756439208984375,1
7354938,2013-09-20 14:15:00.00000089,13.0,2013-09-20 14:15:00 UTC,-73.979567,40.743797,-73.94789300000001,40.774767,1
13439193,2011-05-04 06:39:00.00000044,5.7,2011-05-04 06:39:00 UTC,-73.96972,40.757577000000005,-73.95378199999999,40.76696,1
32405310,2011-11-23 20:43:20.0000002,8.1,2011-11-23 20:43:20 UTC,-73.99378399999999,40.757054,-73.980018,40.775632,3
51612001,2010-01-11 20:58:00.00000035,8.5,2010-01-11 20:58:00 UTC,-73.972338,40.765078,-73.954527,40.783833,5
937243,2013-06-12 17:01:24.0000001,5.5,2013-06-12 17:01:24 UTC,-73.979054,40.78473,-73.98297,40.775048,1
47946613,2011-12-11 21:48:22.0000001,9.7,2011-12-11 21:48:22 UTC,-73.983675,40.729944,-73.992416,40.758208,1
